,exclude_plaintext_nonbase32,exclude_plaintext_base32,exclude_encrypted_v1,exclude_encrypted_v2,exclude_encrypted_base32,exclude_encrypted_nonbase32,exclude_webp,exclude_nonwebp,baseline-f1_score,baseline-accuracy_score,baseline-precision_score,baseline-recall_score,advanced-only-f1_score,advanced-only-accuracy_score,advanced-only-precision_score,advanced-only-recall_score,fourier-only-f1_score,fourier-only-accuracy_score,fourier-only-precision_score,fourier-only-recall_score,baseline-and-fourier-f1_score,baseline-and-fourier-accuracy_score,baseline-and-fourier-precision_score,baseline-and-fourier-recall_score,advanced-and-fourier-f1_score,advanced-and-fourier-accuracy_score,advanced-and-fourier-precision_score,advanced-and-fourier-recall_score,advanced-f1_score,advanced-accuracy_score,advanced-precision_score,advanced-recall_score,fourier-f1_score,fourier-accuracy_score,fourier-precision_score,fourier-recall_score,n_encrypted,n_non_encrypted,ratio_encrypt_nonencrypt,best_f1_score,improvement_in_advanced,improvement_in_fourier,room_for_improvement,fourier_minus_advanced,percentage_of_room_filled
49,False,False,False,False,False,True,False,True,0.41533914615896605,0.6703399209486166,0.5083752349439515,0.3569328063241107,0.5966066526597632,0.7223399209486167,0.5785212896996214,0.6159999999999999,0.5749525979754913,0.6695230566534914,0.5032562409057928,0.6705612648221344,0.5991174308547637,0.6848010540184453,0.5200659134066068,0.7066245059288537,0.5822562355409915,0.7020131752305666,0.5465715893800184,0.62300395256917,0.6009746177318124,0.7222819499341238,0.5767478622156132,0.6274308300395257,0.5874015825892661,0.7028932806324111,0.5468869719621645,0.6344664031620553,63250,126500,0.5,0.6009746177318124,0.18563547157284632,0.17206243643030006,0.584660853841034,-0.013573035142546264,29.42944363384433
28,False,False,True,False,True,False,False,True,0.36940863665127627,0.8328031620553359,0.7518230987648333,0.24490118577075098,0.4502512446587755,0.8493660079051383,0.833539363660728,0.3084584980237154,6.323110970597533e-05,0.800006324110672,0.2,3.16205533596838e-05,0.40352270623090974,0.8414355731225296,0.8146681827733702,0.26820553359683796,0.5322620158034124,0.8581628458498024,0.781746244578583,0.4035415019762846,0.4702146457969242,0.850498023715415,0.8071511010295891,0.3317628458498024,0.5407512593204586,0.8596426877470356,0.7823616371631282,0.41321739130434787,31625,126500,0.25,0.5407512593204586,0.10080600914564791,0.17134262266918238,0.6305913633487237,0.07053661352353446,27.171736345908073
40,False,False,False,True,False,True,False,True,0.027693942906623848,0.8002213438735177,0.5215776154898568,0.014229249011857709,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.028155385296852853,0.8001517786561265,0.5171137314803825,0.014482213438735177,0.16881500728738502,0.8082845849802371,0.6350746054868476,0.09735968379446641,0.002272707388945705,0.800107509881423,0.6554545454545455,0.0011383399209486166,0.19746787202443222,0.8104094861660078,0.6438083087914774,0.11664822134387351,31625,126500,0.25,0.19746787202443222,-0.025421235517678144,0.16977392911780836,0.9723060570933761,0.19519516463548653,17.460955619810974
1,False,True,True,False,True,False,False,True,0.3769116513185774,0.7212542819499341,0.7395079929731561,0.2529328063241107,0.4566515772130092,0.7500606060606059,0.8291313642025347,0.3151304347826087,0.0,0.6666561264822134,0.0,0.0,0.4057412050856395,0.735631093544137,0.8091885112297783,0.27076679841897233,0.5420986393621144,0.768042160737813,0.792616449872089,0.41192094861660083,0.4770890458474639,0.752094861660079,0.8034896199161684,0.3393201581027668,0.5464811330870184,0.7687588932806324,0.7891665817771567,0.4179604743083004,31625,63250,0.5,0.5464811330870184,0.10017739452888652,0.169569481768441,0.6230883486814226,0.06939208723955448,27.21435605837974
19,False,True,False,False,True,False,False,True,0.5356252450957509,0.5184426877470356,0.5171762010326504,0.5554466403162055,0.6695304336968178,0.6705375494071146,0.6715693288691674,0.6675256916996049,0.6002891733416739,0.5681264822134386,0.5586698001688886,0.6486166007905139,0.591952074357731,0.5739604743083004,0.5679667461466889,0.6180553359683796,0.6728684808082139,0.67,0.667043742464148,0.6788142292490119,0.6743622285693762,0.6776916996047431,0.6813781908616573,0.667509881422925,0.6762647040991099,0.675691699604743,0.675044323709842,0.6775177865612647,63250,63250,1.0,0.6762647040991099,0.13873698347362529,0.14063945900335895,0.46437475490424907,0.0019024755297336604,30.28576758707692
24,False,True,False,False,False,False,True,False,0.8366730441620728,0.7732252738400047,0.8047152676783134,0.8712775425289362,0.9108221301706019,0.8803966528374669,0.9055267167497616,0.9161808248125978,0.9594505153833467,0.9451565489558256,0.9460398974551893,0.9732469265493519,0.9639990537850895,0.9512506421501474,0.9494312202269105,0.9790210816377176,0.9714342006568149,0.9615801298700877,0.9631093698758161,0.9799047229780087,0.9101481119518902,0.8796484339189259,0.9060180012270151,0.914317047867758,0.9729624557460983,0.963645350721347,0.9648826198166063,0.981179405008251,196912,98456,2.0,0.9729624557460983,0.07347506778981738,0.13628941158402552,0.16332695583792722,0.06281434379420814,83.44575510197372
46,False,False,False,False,True,False,False,True,0.5296656626251016,0.6771594202898551,0.5148568456677527,0.5455652173913044,0.6607380469001277,0.7743610013175231,0.6623104384454089,0.6591936758893281,0.5504658717238764,0.6703768115942029,0.5046728348495755,0.605501976284585,0.5726662553885825,0.7043583662714098,0.5525720523990778,0.5943399209486167,0.6588138340700166,0.7725902503293807,0.6589292243217054,0.6587509881422925,0.666398247927501,0.7788194993412383,0.6701041266259067,0.6627509881422926,0.6620899395947848,0.7751357048748353,0.6632715402022541,0.6609486166007905,63250,126500,0.5,0.666398247927501,0.1367325853023994,0.13242427696968317,0.4703343373748984,-0.004308308332716226,28.155349598498315
32,False,False,True,False,False,True,False,False,0.00014192937444412778,0.7910108468455098,0.0016245539195296436,7.420767847280917e-05,0.12923122970011952,0.8071413552991231,0.6660244871063563,0.07156200772763051,0.0,0.8,0.0,0.0,0.0,0.7998218990018923,0.0,0.0,0.1192316207188739,0.8,0.5000906300592214,0.0676907725553891,0.13444376203009156,0.8073244035471783,0.6618629808739913,0.07482721288829225,0.12647658093929753,0.8003660964961103,0.5064743065897377,0.07226698411500129,80853,323412,0.25,0.13444376203009156,0.13430183265564744,0.1263346515648534,0.9998580706255559,-0.007967181090794029,12.635258470816044
16,False,True,False,True,False,False,False,True,0.6936484582008136,0.7575573122529644,0.9418983481010439,0.5489960474308301,0.7804488190987884,0.8094624505928854,0.9205690842020168,0.6773754940711462,0.668618887123032,0.7498814229249012,0.9903197712545342,0.5046956521739131,0.7086046849386352,0.7647667984189723,0.9307781114675275,0.5720790513833992,0.792001522999414,0.818292490118577,0.9259307425972114,0.6919367588932805,0.806599185142925,0.8269881422924901,0.9143363074151767,0.721596837944664,0.8088859107919422,0.8292727272727273,0.9185525994493979,0.7226245059288539,63250,63250,1.0,0.8088859107919422,0.11295072694211139,0.11523745259112861,0.30635154179918644,0.0022867256490172183,37.61608376910563
52,False,False,False,False,False,False,False,True,0.511376221487093,0.5014624505928854,0.5013984590209386,0.5218102766798418,0.6343237068657557,0.6228498023715414,0.6156203757667413,0.6542213438735178,0.5900324346425702,0.5153636363636365,0.5112567851946833,0.6975098814229248,0.5923414621033631,0.541786561264822,0.5334819221562348,0.6658023715415019,0.6239455188855425,0.6031699604743083,0.5929133683598412,0.6584110671936759,0.6359896098406412,0.6226758893280633,0.6143324590889635,0.6592411067193675,0.6257915314528077,0.6056521739130435,0.5953886850772941,0.6594703557312254,126500,126500,1.0,0.6359896098406412,0.12461338835354818,0.1144153099657147,0.48862377851290695,-0.010198078387833487,23.415829314310052
51,False,False,False,False,False,False,True,False,0.736281571033481,0.6990051387248549,0.6551527102292799,0.8403499898792461,0.783445205647158,0.7872831579071672,0.7978421606260314,0.7695620537672683,0.8042261907703472,0.7875319940139202,0.7456449595478485,0.8728010390345737,0.8223474041961059,0.807581557716372,0.7637460522796732,0.8906922821415361,0.8398339854393158,0.8398193097448127,0.8397667810448416,0.8399031084130939,0.7844231904454985,0.789405933105572,0.8034357011869735,0.766291551679089,0.840996288167214,0.8410660592976701,0.8413759482572143,0.8406191620468183,196912,196912,1.0,0.840996288167214,0.048141619412017445,0.10471471713373293,0.263718428966519,0.05657309772171548,39.70701537397193
36,False,False,False,True,True,False,True,False,0.8880339350669899,0.9500893800276267,0.8053635820247008,0.9896197417889123,0.9472370248714521,0.9785569188266839,0.9325677993526778,0.9623791291939545,0.9553333602918326,0.9815755261233445,0.9272681823140522,0.9851507383332574,0.9644699236984342,0.9853863654830585,0.9386848208532305,0.9917120486368697,0.9797145301911467,0.991801413829528,0.9697331956218417,0.9899040985364559,0.95152417988867,0.9803038920939302,0.9370062340394526,0.9665027961846565,0.9805439289951556,0.9921386202973916,0.9707930711557676,0.9904931949998488,49228,196912,0.25,0.9805439289951556,0.06349024482168009,0.09250999392816572,0.11196606493301009,0.029019749106485637,82.6232430187798
9,False,True,False,True,True,False,True,False,0.8880814237062818,0.9168562759634049,0.8054575839722162,0.9895994599204592,0.9472718081604132,0.9642818546424557,0.9324999392616427,0.9625213147891444,0.9538892979710866,0.9682971829298627,0.9258354600262078,0.9837084003764629,0.9631791543278947,0.9747366064565768,0.9367034546197479,0.9912041518614702,0.9796789873305988,0.9863086093039888,0.9695102414512826,0.9900665990122958,0.951564846297701,0.9671867062744559,0.9366460063148919,0.966970015743723,0.9805405389607783,0.986890933222158,0.9704765078069242,0.9908181980147909,49228,98456,0.5,0.9805405389607783,0.06348342259141915,0.09245911525449646,0.11191857629371815,0.028975692663077313,82.61284079583675
20,False,True,False,False,True,False,False,False,0.7271942690790404,0.6521001137971374,0.5980951506985217,0.9273681979794688,0.7185518279752875,0.6909112812140823,0.6595688935447488,0.7891234602505686,0.7834890732910578,0.7526313095741731,0.6965975460185636,0.8951492164390512,0.7863428977692821,0.7559552438976471,0.6992738167989986,0.89817940186966,0.8064927962323392,0.7839999673734026,0.7304353658128955,0.900232511439482,0.7248643840924692,0.696875808026889,0.6635935271770268,0.7986036370653686,0.811695177579858,0.7899892298240679,0.7356648498734011,0.905253966389189,161706,161706,1.0,0.811695177579858,-0.0023298849865711624,0.0845009085008176,0.2728057309209596,0.08683079348738876,30.974755631251806
47,False,False,False,False,True,False,False,False,0.7277189631488257,0.7685305358548391,0.5985615282242428,0.9279556645986476,0.718530783798639,0.7938645818639636,0.6593953528811799,0.7893399423986069,0.7686195723534615,0.8214599277865172,0.6765970108466168,0.8896206740294584,0.7857189856472638,0.8366871530043729,0.698255310263751,0.8982350811472768,0.8064789000064048,0.8559979165466697,0.7304613213624467,0.900158318292962,0.7248557198544545,0.7979068982257818,0.6635763354020388,0.7986160373899347,0.8116656152481729,0.8599701460304736,0.7356414739706956,0.9052168805236663,161706,323412,0.5,0.8116656152481729,-0.002863243294371154,0.08394665209934726,0.27228103685117433,0.08680989539371842,30.830884541265913
25,False,True,False,False,False,False,False,True,0.7502337241842919,0.6702187088274045,0.7576450918057637,0.7430988142292491,0.8307062787494821,0.7744769433465086,0.8314455274949573,0.82999209486166,0.7908216979408876,0.7093913043478262,0.7602047313939769,0.8240316205533598,0.7896936429518204,0.7133807641633728,0.7729239439638285,0.8072411067193676,0.8304801949065949,0.7734914361001318,0.828707176475044,0.8322845849802372,0.8342406271170475,0.7797259552042162,0.8370388244500031,0.8314861660079051,0.8321376794175315,0.7760579710144928,0.8316593363484659,0.8326403162055336,126500,63250,2.0,0.8342406271170475,0.08400690293275559,0.08190395523323957,0.2497662758157081,-0.0021029476995160223,32.79223945096295
26,False,True,False,False,False,False,False,False,0.8160879940492405,0.7298348008793688,0.7470957699375494,0.8991193885283856,0.8497452432338795,0.7909127233829604,0.8156215328253452,0.8868502123771259,0.8800293197012998,0.8302021325333409,0.8318372133637485,0.9341490113176093,0.8840764775546157,0.8353472716417144,0.8330382891594308,0.941777052225582,0.8962531813102901,0.8537592894382318,0.8502554116098121,0.947512770802963,0.8543615065687697,0.7961650542071166,0.8157404456456596,0.896822007985865,0.8978829341586836,0.8561298458761799,0.8521908606789561,0.9487526730456809,323412,161706,2.0,0.8978829341586836,0.03827351251952926,0.0817949401094431,0.18391200595075952,0.04352142758991384,44.47504103203726
